Time (s),Coordinate x (m),Coordinate y (m)
6.997784340758859,1.4888632504435588,-2.6044742696902645
7.013439572502816,1.49315813600476,-2.6020143698455604
7.0286760255454706,1.4963384810583285,-2.6001867529287557
7.043912478588125,1.4985326998899735,-2.5989228051945794
7.059973531676667,1.4997780360756487,-2.5982043496433156
7.0760345847652095,1.4999276067747052,-2.5981180062567555
7.092095637853752,1.4989814118849578,-2.5986640273077843
7.108156690942294,1.4969394526643063,-2.599840817253527
7.124217744030836,1.4938017367701621,-2.6016449356556035
7.140238766006287,1.4895802027716976,-2.6040642886669736
7.156087720912461,1.48433129044373,-2.6070597653697267
7.1718734369029375,1.4780428817166695,-2.610630046522618
7.187798631724218,1.4706267115735951,-2.6148149217882026
7.203850362725533,1.4620621380869607,-2.619613388340463
7.219930444453353,1.4523862134180165,-2.6249903403771415
7.236014261204531,1.4416111296742917,-2.6309232886572818
7.25215856534605,1.4296932028521534,-2.6374186898781162
7.268423872362285,1.4165703501258056,-2.6444902047737897
7.2848334382149815,1.402198044755575,-2.652138880843862
7.301393510617093,1.3865422870386628,-2.66035721027341
7.318123692719919,1.3695536846694127,-2.6691426909793723
7.335061195090101,1.35115805830497,-2.678501801656579
7.351532505381434,1.3321182173972426,-2.6880217735127503
7.368676145481361,1.3111014681412065,-2.698335216432156
7.385890925066034,1.2887724465295491,-2.7090709811791007
7.403979120642608,1.2639961613563822,-2.7207193357780084
7.4219968029927985,1.237987378039044,-2.732652054656227
7.440987439386016,1.2091511047338344,-2.745533391878696
7.460012255985957,1.1788140409314067,-2.7586948828938516
7.480295065562643,1.1448941147923721,-2.772943826678934
7.501354974220884,1.1079788100120411,-2.7878993806392818
7.520642691528236,1.0726808725316455,-2.8016701707566964
7.542202938628263,1.0315735973704423,-2.8170651240634546
7.563363328014314,0.9895745168053608,-2.8320915019992596
7.582807550552057,0.9495756618287544,-2.8457522841003753
7.599929120657554,0.9132711253195449,-2.8576101643956946
7.6160737555598805,0.878135071448641,-2.8686022373783207
7.63314290412678,0.8400625546964441,-2.8799817541430555
7.6506265452877456,0.8001134889990907,-2.8913350557695185
7.66686914195038,0.7621687158742232,-2.901568342903999
7.68155380780161,0.7272008114572444,-2.910528986252489
7.696231203648193,0.6916464556890911,-2.9191822793948203
7.711950195743778,0.6529283062504031,-2.928085488317752
